"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"Lgals1-ps1",0,0,0,0,0,0
"Lgals1-ps2",28.04000376,51.04000386,26.71999284,49.68000462,32.48000646,33.54000522
"Lgals12",31.96002624,31.74001764,24.34000908,61.14000396,61.79997462,53.2200252
"Lgals2",0,0,0,0,0,6.7958048
"Lgals3",17.18000328,10.7800011,8.53999608,19.17999864,0,6.1200051
"Lgals3bp",474.93999276,721.58000476,784.8999499,902.8600139,626.5600117,579.1400002
"Lgals4",63.52714346,106.91670594,68.78012052,86.12865854,63.6910767,94.01899314
"Lgals7",9.23999856,6.10000012,5.93999696,0,6.06000356,4.6000032
"Lgals8",1973.20207598,2098.04993702,2211.25999882,2538.3772912,2313.8900075,2030.66876818
"Lgals9",296.30999464,345.0200044,368.1499734,393.79999104,335.02998852,313.9799848
"Lgalsl",5619.38747926,6916.43602802,6720.36435776,6417.67237152,6137.22007696,6516.98160552
"Lgi1",9830.68556316,11697.21145178,12125.2128042,11880.23783732,11322.9923321,10293.33212806
"Lgi2",6401.30011968,7522.90033008,8569.37980704,10203.16026288,8559.9601752,8530.1400696
"Lgi3",6090.9001606,5717.6300745,7730.68008706,9115.26996368,7010.4998986,6369.89987034
"Lgi4",571.17497242,280.00767664,1071.26825472,484.93338206,844.95498136,460.424551
"Lgmn",5037.79995048,5535.41988034,6170.29992516,6797.64005412,5658.48000966,5124.88002842
"Lgr4",2129.2400491,2462.46001686,2575.82000274,2247.9800076,2133.6199677,2170.2600185
"Lgr5",346.0999917,548.21992322,398.73996708,387.17998794,377.14001896,297.88008648
"Lgr6",238.579986,339.379962,329.600019,267.599949,208.940049,287.879934
"Lgsn",4.05999074,0,0,2.04000966,0,0
"Lhb",0,0,18.702216,20.42728896,0,15.62835168
"Lhcgr",0,0,53.04000504,46.07997972,44.04003824,18.339981
"Lhfp",1432.58473928,1511.01487282,1536.16088866,1637.86764904,1558.06183204,1393.39966996
"Lhfpl1",0,6.1199958,5.5600158,6.11998996,0,0
"Lhfpl2",865.17995858,801.05280636,182.33320692,949.73997444,930.63996528,828.33996834
"Lhfpl3",842.34395714,1096.9373443,877.94570064,1155.50141736,472.4927942,676.69438362
"Lhfpl4",6633.43690734,6921.86002262,9006.60310584,8860.94501266,5024.94071578,6090.85191924
"Lhfpl5",121.03999172,111.52999488,181.31998862,207.77997436,153.25999252,122.65999544
"Lhpp",511.2600186,532.14691158,679.36027034,824.02001484,613.36002746,532.34083056
"Lhx1",0,0,0,0,0,0
"Lhx1os",0,0,0,0,0,0
"Lhx2",2057.72483576,1843.74489766,2479.16715698,2496.2220282,1415.1427319,1257.41937982
"Lhx3",0,4.08000528,6.40139136,0,0,0
"Lhx4",0,0,0,0,0,0
"Lhx5",0,0,0,0,0,0
"Lhx6",1056.59048678,1181.81841296,1397.82591328,1430.88238278,1219.10387698,1044.75974624
"Lhx8",14.19999672,138.64285106,73.11108228,76.67274192,44.39998278,38.0999976
"Lhx9",19.25663994,9.92001284,9.76001882,8.14002686,20.45999718,23.04001938
"Lias",1399.69116432,1586.34821032,1814.80068542,2042.99467892,1787.5053586,1727.44223514
"Lif",24.43999404,33.41998704,30.51997872,40.46002728,42.740016,25.78000788
"Lifr",691.33972988,1881.50810796,3820.7299232,3796.349904,3845.2999079,3367.2092812
"Lig1",603.02416906,540.02054476,656.31998506,928.6599846,672.39003604,640.56014386
"Lig3",790.67611378,856.67239738,867.97176824,1503.59602386,1132.83254372,707.77753892
"Lig4",1051.39995144,1096.27998,1289.36000688,1049.9000613,1137.89995392,906.4800192
"Lilra5",0,19.90001784,42.57999294,0,0,15.93999072
"Lilra6",0,0,0,0,0,0
"Lilrb4a",43.18981608,30.810011,39.3514357,45.05345466,38.05348766,28.89710504
"Lilrb4b",15.85277552,18.33518416,25.56586952,18.13001312,12.9666052,8.67000028
"Lim2",0,0,0,0,0,0
"Lima1",647.1599933,750.4599992,1045.6400028,909.4400031,788.3799972,688.2200293
"Limch1",6845.4689307,8517.10433082,7495.17927456,7252.74866776,5566.98544624,6533.6883625
"Limd1",672.37997274,781.54004654,882.20000256,913.8599834,799.38005598,780.89001406
"Limd2",1616.72350088,2445.70474726,3323.15037458,3052.27744362,2423.076203,1581.77749352
"Lime1",621.63484752,397.62942262,801.18576236,310.0398614,660.82887716,228.84147712
"Limk1",3420.88003852,3063.97994948,4323.52008612,4054.5399492,3500.58992648,3125.5599548
"Limk2",1310.12427382,791.59068906,1196.70804618,1024.90223768,943.64831126,771.7326015
"Lims1",1637.83237036,1496.87868404,1570.64550376,1624.14020652,1532.53132304,1739.98016214
"Lims2",506.43770968,509.61617158,466.27542586,748.43875166,623.46614982,474.44472548
"Lin28a",0,0,0,0,0,0
"Lin28b",728.6217338,907.19998416,943.74849768,1027.36003708,966.56977604,154.163139
"Lin37",883.08999282,802.379983,1078.3540824,1014.43998978,952.91419884,728.52000112
"Lin52",1485.73998316,1680.27993402,1755.86995336,1809.29003474,1623.38009826,1579.19996014
"Lin54",1061.47994462,1246.42001798,1142.43995674,1123.1599047,1177.54003822,1067.62000146
"Lin7a",2395.87320864,2388.67433164,546.60692528,5101.565909,301.2218918,2242.72745732
"Lin7b",319.45476226,344.80157662,810.32309424,824.45314132,979.23207246,319.90503012
"Lin7c",5088.03998096,6431.26000008,6245.66003968,6135.4800278,6219.63999164,5736.68001952
"Lin9",320.4699436,329.04002628,340.77999586,339.05997886,309.9000205,291.70004032
"Lincmd1",0,0,2.04001816,2.01996936,0,4.08003632
"Lingo1",6703.08217948,2801.85524718,11170.38894864,7382.56748244,7573.92863512,5877.31518766
"Lingo2",316.1018812,290.16830324,115.06531802,479.45965066,780.04032942,560.90494682
"Lingo3",650.311175,0,1130.4584794,40.95687886,740.30472616,0
"Lingo4",40.6800225,31.0599927,52.9000308,30.0200013,40.520007,38.4400242
"Lins1",642.45989974,835.64001074,844.39984716,757.0199915,775.05993082,639.10002026
"Lipa",1387.6399546,1649.0800824,1544.56000552,1472.58001886,1390.66004818,1236.5799686
"Lipc",13.01999228,13.26002892,22.8200064,20.72000808,17.7199872,15.13997908
"Lipe",561.08271984,575.4834827,773.60044716,774.75483638,542.42938204,476.8745014
"Lipf",0,0,0,0,0,0
"Lipg",514.15994128,443.50001818,571.8599651,380.50004402,464.00000256,352.51997242
"Liph",78.12003282,66.38003974,51.27996526,49.63996946,36.42003356,44.83996846
"Lipi",0,0,0,0,0,0
"Lipk",0,0,0,0,0,0
"Lipm",0,0,0,6.080022,0,0
"Lipn",0,0,0,0,0,0
"Lipo1",0,0,0,0,0,0
"Lipo2",42.38266372,79.91380684,50.01729136,57.36905252,51.07387084,58.26915392
"Lipo3",376.44136158,729.65834206,652.65490748,412.3435977,599.44611982,615.41504362
"Lipo4",0,23.04896724,0,21.05448436,20.23486556,18.05882624
"Lipo5",0,0,0,0,0,0
"Lipt1",212.58674474,260.64559378,139.99102694,156.89341594,423.28720606,343.59290958
"Lipt2",131.48000622,211.30999302,226.5499911,234.99999344,244.02000566,196.2399868
"Litaf",985.11997056,1170.22001702,1474.24002358,1332.9799887,954.10003852,1188.6999741
"Litafd",0,0,5.50000528,0,0,0
"Lix1",2712.41158152,3310.2450806,3439.92344388,3174.68467332,3046.5099958,3096.47994636
"Lix1l",1405.88050684,1623.42218886,1899.70683832,1593.22546814,1504.71843522,1336.31062308
"Lkaaear1",0,0,0,0,0,0
"Llcfc1",0,0,0,0,0,0
"Llgl1",648.70784694,933.87405784,1553.3701041,1529.44462296,596.84044526,749.21129086
"Llgl2",51.85003214,36.04003036,93.48002122,101.49998838,77.91996346,69.70001268
"Llph",1021.42122322,1275.24983084,1329.67642024,1170.9311146,1167.66988924,1016.00995448
"Llph-ps1",29.1017064,31.5633318,43.313322,36.2016564,29.3900178,32.6883102
"Llph-ps2",245.06197248,333.8296842,319.8137715,297.15857124,249.0770727,237.88189392
"Lman1",2433.88992792,2857.13371756,3132.66665176,3009.69206834,2871.98234792,2567.95348284
"Lman1l",0,18.26001206,0,18.2200061,0,0
"Lman2",4415.0401321,5017.66014898,5454.27982894,5160.53987664,4521.32012474,3808.43017678
"Lman2l",2595.20665104,3350.39829114,3553.50661272,2502.22956726,2403.93209516,1953.41013708
"Lmbr1",2308.27998432,2675.29000696,2704.07989944,3094.86001796,2802.01989,2674.19989796
"Lmbr1l",505.9770709,402.20137734,554.29446776,458.3732248,411.94442872,473.62262316
"Lmbrd1",16058.34880638,17169.42267984,16758.62022992,18080.1585122,17490.29039924,16960.11999814
"Lmbrd2",10042.01329576,11227.54993434,11168.3599661,10059.64352158,10701.92684104,9946.9899094
"Lmcd1",252.0399978,260.420014,392.2799912,386.3600004,256.1199952,265.9399942
"Lmf1",405.95918192,591.94360176,843.15571376,637.1686053,740.50335522,645.31254012
"Lmf2",751.1800361,695.20001172,994.43997996,997.54004258,775.72998068,608.66000598
"Lmln",1051.90664968,1208.7673255,1376.60446642,1349.25767412,1296.93585432,1109.26942498
"Lmna",845.79828132,237.64982932,1962.39060338,1508.68421228,1257.68825096,1144.39305188
"Lmnb1",402.43998978,533.62001128,573.2000018,511.94001672,447.2399859,393.16001906
"Lmnb2",1261.52001682,1023.24000594,1578.48003094,1468.77998474,1268.1200315,892.99996082
"Lmntd1",30.38004558,21.7599986,70.47997484,74.2000086,30.7399974,39.8400283
"Lmntd2",0,0,0,10.23312088,0,0
"Lmo1",241.3599939,172.46998796,345.78000956,255.01999334,231.49999076,194.63998948
"Lmo2",424.60381896,688.31175684,795.50599724,891.10638986,838.0245689,591.37814518
"Lmo3",668.34985274,1950.35279424,4380.6257338,4779.28761474,2192.96137882,2561.24025754
"Lmo4",11785.96984528,11822.1597539,13541.3600329,13413.99999532,12869.42415498,12441.8254989
"Lmo7",3266.25037636,5447.43674426,6005.4497978,6295.50576352,5937.57771224,3508.22324448
"Lmod1",99.59998608,173.94003648,185.84001912,116.87998728,165.16000032,119.72002056
"Lmod2",0,0,0,0,0,0
"Lmod3",0,0,0,0,0,0
"Lmtk2",17374.99390404,17725.16168804,20405.18635308,20243.64732356,18897.72394204,16079.32133592
"Lmtk3",6101.44053464,3347.37349724,12264.40274458,10354.15112342,7016.6578781,3934.88085474
"Lmx1a",0,0,0,8.159986,0,10.17996744
"Lmx1b",0,0,16.91996688,0,0,0
"Lncbate1",0,0,0,0,0,0
"Lncbate10",0,7.100016,0,0,6.74000704,0
"Lncbate3",0,0,0,0,0,0
"Lncbate6",0,0,0,0,0,0
"Lncenc1",13.72002164,16.57003072,24.02001972,11.84009152,0,7.45998072
"Lncob1",0,1.13383224,0,6.802326,0,0
"Lncpint",19.77830528,58.19265946,54.34253252,22.5377835,47.37099946,37.7712507
"Lncppara",87.55507128,37.7645349,71.82068232,66.96553662,73.78286082,99.9631669
"Lnp1",12.18000542,31.86000598,38.12000654,23.12000284,37.88000326,5.22000424
"Lnpep",10196.33994132,11339.59995704,12276.56008786,10844.54010236,12164.0445435,11395.4199272
"Lnpk",4592.30986606,4744.9200644,4710.50996126,5078.69987384,5098.18989996,5266.49994152
"Lnx1",650.41620526,1037.30367644,895.77973076,813.23011984,753.08888156,696.78070276
"Lnx2",245.49999012,286.39997652,307.28000148,350.28000252,359.66005094,264.29998476
"LOC102637012",0,0,0,0,0,0
"LOC665443",8.71000712,8.039998,13.6599968,15.5699988,15.19000432,9.64000576
"LOC667541",0,0,0,0,0,0
"Lockd",6.87000644,12.13333248,9.01003352,7.64598258,1.0200025,0
"Lonp1",4397.04032152,4109.46006442,5169.51006404,5823.1600269,4726.11996204,4245.6098781
"Lonp2",4015.5199826,5218.54999012,5517.76006168,5180.89997676,4654.72001476,4346.02006552
"Lonrf1",1855.7901732,2081.474196,2146.3350732,1003.315638,1929.115563,1600.0213716
"Lonrf2",12265.30070786,14192.86001886,15617.5903072,13711.9196834,13506.13987346,11684.20036784
"Lonrf3",212.99802932,80.2666852,252.03037188,192.30869456,198.34093652,275.88730608
"Lor",56.41998876,36.3399888,170.140002,102.41998314,116.9599992,59.73999414
"Lox",70.90004306,46.24001602,62.37999196,13.34003616,42.52003778,19.78002092
"Loxhd1",0,0,21.43995848,7.93998528,0,0
"Loxl1",52.87998954,51.83998386,132.98001108,73.39999002,34.68002202,54.30000744
"Loxl2",36.15432864,47.23042728,50.88145608,49.95306984,43.87199112,41.6949828
"Loxl3",280.19697448,359.8824758,381.1721892,428.6020296,277.58881096,290.87390942
"Loxl4",0,12.71996544,5.12001336,0,14.92000272,0
"Lpar1",1692.29997038,2328.36001056,2198.19003296,1968.38995138,1662.7000464,1804.25997276
"Lpar2",61.35997368,60.62004676,91.52001074,65.21995298,49.91999762,0
"Lpar3",0,6.11998464,13.83999232,12.03999104,22.17999168,8.12001344
"Lpar4",74.6599984,90.34000508,92.44001884,100.50001676,88.03995772,99.859994
"Lpar5",13.200003,16.14000168,18.00000144,40.2999948,12.23999748,16.42001338
"Lpar6",231.760008,347.020092,258.534072,369.195084,336.571092,341.499996
"Lpcat1",2235.08001982,2526.36994628,3110.28990572,2923.7500566,2663.23991258,2600.58996798
"Lpcat2",589.59375706,654.59982416,720.26200946,782.33592394,768.52044222,833.63472078
"Lpcat2b",4.23999056,2.98135812,0,0,5.42779328,0
"Lpcat3",892.64667842,957.68373604,1277.93656314,1210.94914266,923.15777302,836.10169622
"Lpcat4",5408.7435059,4903.04769408,7827.41428,8556.25746138,6709.23328162,5286.69369958
"Lpgat1",16953.88114292,22879.88206296,14911.74547252,25660.09705472,13527.89061222,11673.8185235
"Lpin1",1216.1994066,1402.89268572,1475.43652224,1146.74873572,1376.00762308,1230.23111808
"Lpin2",415.23299894,716.33595176,1151.72797292,1890.72794864,2866.79459548,966.04952462
"Lpin3",42.219999,51.7000075,68.8400054,94.5999945,42.6399875,52.3599795
"Lpl",1306.69998822,2178.19999922,1899.09997036,2224.1255257,1893.12005292,1116.4393486
"Lpo",30.40002812,44.43997096,49.48000596,44.13999744,38.1600142,32.35997996
"Lpp",732.98415648,757.90133334,818.66442726,746.6805213,773.8373466,684.14484696
"Lpxn",89.92000912,104.75998968,79.88000112,112.22000864,55.54000032,98.83998872
"Lrat",0,0,20.3600199,0,0,0
"Lratd1",970.2148634,1334.07929302,1019.60168538,3567.63450742,4630.4983872,1370.59725698
"Lratd2",787.570695,984.69910224,872.07542892,806.52863646,908.56816938,625.32325296
"Lrba",885.6078211,2515.44742692,408.7391763,959.6573826,1261.9329941,2388.05058706
"Lrch1",53.1828444,481.54206908,236.77359928,70.84957258,339.2365067,38.49829472
"Lrch2",141.52087804,772.22692806,1042.87835996,366.86479626,611.85806878,549.99557854
"Lrch3",791.35951816,703.56250556,521.7079354,754.1923573,377.38134354,928.36265502
"Lrch4",584.7045806,1006.31369042,606.99472822,826.32969112,344.61585452,528.8780792
"Lrcol1",0,0,0,0,0,0
"Lrfn1",368.56642484,272.96952524,575.35959672,205.59098912,407.3111146,352.73777456
"Lrfn2",1165.519995,1203.25998376,1471.43997156,1174.31998756,1070.43999912,926.2399784
"Lrfn3",853.09998384,687.20000544,1449.10002276,1097.0799996,1049.06001876,694.39999824
"Lrfn4",1369.63997898,996.96001764,2516.42011036,2087.4599492,1758.65998358,972.51997674
"Lrfn5",3879.56278816,1254.1606692,1432.55972886,2325.05520806,5180.74281346,1350.0693187
"Lrg1",35.80687616,26.09894144,89.31600128,67.27370496,40.43449344,48.620352
"Lrguk",502.26013018,465.91998106,545.0000444,445.41996802,486.49999638,415.43998464
"Lrif1",1428.08769068,1811.13850468,1233.51390142,1747.41613382,1114.51712072,1664.66395582
"Lrig1",1557.12325808,1940.3406656,2152.98940026,2014.59469114,1747.00311122,1287.97008856
"Lrig2",3156.53988784,3357.4401127,3500.37989304,3335.6998586,3257.0399047,3066.42008166
"Lrig3",125.1599324,174.99999276,211.51995588,164.09996774,166.71998732,119.59995026
"Lrit1",0,0,0,0,0,0
"Lrit2",0,0,0,0,0,0
"Lrit3",0,0,0,0,10.11999232,9.94002144
"Lrmda",26.27997748,35.60000856,19.87999904,35.42000086,21.69999332,15.89998852
"Lrp1",33375.02284712,29403.07986172,43559.7672925,36976.97564884,33149.44596394,23646.7198838
"Lrp10",753.98726552,450.15287736,1480.79809524,1304.08732708,1013.4887934,319.66904936
"Lrp11",10440.70865602,7476.86526386,12221.67028474,8278.41064652,7749.0085961,7942.80772028
"Lrp12",3669.8999595,4651.66011052,4839.42018806,4953.86003632,4763.58000928,4231.06001428
"Lrp1b",3410.20048956,3890.9034836,2359.51843608,3435.86752346,4410.2009253,3476.98419424
"Lrp2",0,0,0,0,0,14.2800928
"Lrp2bp",32.13998844,22.55998542,38.79384124,46.14242856,40.70191296,24.32389184
"Lrp3",1844.19034012,1226.65033028,1727.6681686,2902.05787686,1990.21167624,1229.39096048
"Lrp4",2154.35999364,2546.35996154,3181.13992154,2571.20002116,2621.69996104,2088.2200223
"Lrp5",431.9200691,428.54005242,680.60013042,631.47987632,457.66011982,375.45999104
"Lrp6",4410.18006938,5193.36011542,5230.40003468,4903.0598865,4802.6199611,4526.47991916
"Lrp8",881.99632038,2199.17132898,1457.63735346,1241.52312248,188.26267046,468.12695068
"Lrp8os1",0,0,0,0,0,0
"Lrp8os2",77.1200055,163.99997238,149.02000542,203.6600007,218.97998766,121.89996378
"Lrp8os3",55.512333,102.0811392,94.458528,71.8153782,72.7533012,74.556648
"Lrpap1",8106.44984936,9500.50988464,11151.5333186,10964.20997436,9509.76999036,7928.23003526
"Lrpprc",4538.65989432,5197.88999872,5660.60999828,5658.0699713,5327.85000066,4962.0599868
"Lrr1",0,0,0,0,0,0
"Lrrc1",557.05998204,909.72001464,822.21994338,889.38004172,610.71995066,545.83995704
"Lrrc10",0,4.06000392,7.21999656,7.8599976,2.04001224,0
"Lrrc10b",962.81998098,2716.63125756,3065.48001,3736.3996794,2774.45500908,1060.76001372
"Lrrc14",1003.9172491,1490.70599608,2264.97141178,1009.135194,1494.49813962,1243.73132716
"Lrrc14b",0.6577287,1.2792016,0.3753412,0,0.9409978,1.513046
"Lrrc15",0,0,0,0,0,0
"Lrrc17",5.30801604,8.27601264,45.00721386,7.75709682,6.98400036,10.15667004
"Lrrc18",19.27997968,13.09999886,20.11997858,12.04000148,27.03999662,21.52001124
"Lrrc19",0,16.94001792,11.80000448,9.00002176,12.17998464,0
"Lrrc2",97.5800157,77.09997234,126.08001828,143.83997646,100.25997474,75.95998584
"Lrrc20",1908.46470528,1944.68342592,2365.3628544,2023.19119584,2229.79533312,1846.7979696
"Lrrc23",21.78093984,50.7732639,44.27389632,1.66207062,33.3591132,0
"Lrrc24",222.84555164,70.05563048,325.7892583,226.778534,147.89913376,117.03678568
"Lrrc25",26.18001548,32.44000564,32.16001424,45.24001548,28.37999692,19.90001232
"Lrrc26",61.7000006,73.499993,91.7800114,105.1399986,82.5999944,41.8399954
"Lrrc27",67.28319476,163.8926185,170.15973182,204.98114156,97.261872,102.36286154
"Lrrc28",348.07519342,742.48140912,400.25758456,106.81591492,395.3318472,68.74260438
"Lrrc3",614.81997792,790.42000896,1003.80000912,1003.92003936,812.44001616,643.82004
"Lrrc30",0,0,0,0,0,0
"Lrrc31",0,0,0,2.03998408,0,0
"Lrrc32",289.43998668,248.35003308,407.37996902,338.3200219,253.77996744,250.47998976
"Lrrc34",0,22.44000534,18.68001658,31.77999472,16.79998438,10.2599987
"Lrrc36",18.28000912,13.10002384,64.80001302,28.36001436,27.51995148,11.31998254
"Lrrc37a",0,0,0,0,0,0
"Lrrc38",164.86000496,170.5599868,171.2200028,142.02001184,148.94000072,161.84001344
"Lrrc39",72.83264058,104.30960652,84.27922542,114.88011192,94.51443204,213.35751342
"Lrrc3b",789.31347076,924.17830696,903.0263746,1022.41280692,781.08223756,755.8801044
"Lrrc3c",0,0,0,0,0,0
"Lrrc4",412.82275742,420.23030006,315.43075606,655.00874026,677.9372175,821.79555014
"Lrrc40",1549.82767962,1193.61987562,1983.83302214,2309.07166574,2007.55323934,1010.9191251
"Lrrc41",287.61410096,1203.71708872,1636.38653118,318.0314233,131.05931162,627.1906661
"Lrrc42",755.02639082,915.22976262,1109.20678936,1119.4136112,868.88247134,655.99173486
"Lrrc43",24.54001044,13.42000044,36.09999228,66.3000162,39.41999556,21.67998888
"Lrrc45",657.5875596,482.8682757,456.0238937,665.6638919,379.43891976,521.26930802
"Lrrc46",27.30001104,25.69999072,36.27998848,45.80000384,38.57999264,31.61999376
"Lrrc47",1504.50875372,787.92699272,1513.1825162,1431.18136504,2816.95577708,1941.83554516
"Lrrc49",4842.42439202,4390.79832324,3160.7481913,4676.36343382,3866.61935082,3750.23928068
"Lrrc4b",3873.15996546,2797.859988,7646.77985822,6470.91999716,5219.5401754,2941.92004708
"Lrrc4c",9020.90073794,10213.24057724,10606.8994792,10728.56331608,10570.95864002,9413.2782834
"Lrrc51",71.40659042,109.7595442,80.75231418,118.67133582,19.40619218,71.61680098
"Lrrc52",0,0,0,0,0,0
"Lrrc55",1045.6670316,1275.2824938,1740.0284998,1604.5912656,1172.3930814,1548.92204618
"Lrrc55os",8.66274562,4.79469218,7.40197744,5.97800268,0,10.02341276
"Lrrc56",241.91998914,138.46002198,261.37998212,381.34685996,256.46004816,268.6599884
"Lrrc57",1048.67053462,1162.86267236,1779.94857998,1935.7702432,1111.00545186,712.34589782
"Lrrc58",6116.99056042,4792.08034994,7738.86685156,6644.43367696,7560.26819118,6908.94122922
"Lrrc59",5012.4600117,5621.02654888,6500.99030408,6172.85251178,5422.96154986,4695.68966552
"Lrrc6",531.16000016,460.06000544,448.22000952,656.08000344,615.86001216,639.66000072
"Lrrc61",988.74453294,1122.91933438,1471.71558692,1636.96140972,1331.28934696,1080.08512378
"Lrrc63",0,0,0,0,0,6.9600084
"Lrrc66",0,0,0,0,0,0
"Lrrc69",6.599988,0,16.06000392,0,6.83999208,5.62000032
"Lrrc7",1393.89171318,2535.77952818,1798.84025084,3077.79560634,2512.57901258,1441.26936458
"Lrrc70",26.7200164,44.86445172,62.7091303,39.84281094,62.28389246,44.20038676
"Lrrc71",37.80858096,58.83916248,74.07561876,51.19892346,33.4311801,45.75754764
"Lrrc72",0,0,0,0,0,0
"Lrrc73",1100.02003194,907.70000554,1743.95998724,1690.57993926,1348.68000048,1026.7401071
"Lrrc74a",0,0,0,0,0,0
"Lrrc74b",78.44000916,82.19998622,119.48002184,125.96000438,73.36000972,110.44004902
"Lrrc75a",1021.88583294,1136.5142052,1243.56847984,1106.48999458,1051.62159622,941.65009208
"Lrrc75aos1",0,0,0,0,0,0
"Lrrc75aos2",10.51261698,4.78409754,0,0,0,0
"Lrrc75b",894.16001606,886.60000124,1271.23996934,1227.40010024,1058.84000058,995.43992586
"Lrrc8a",1759.52464864,1595.69259102,2253.2534706,2345.8484586,1974.7589895,1777.2140102
"Lrrc8b",12500.53022004,12843.46165248,7491.21702,15098.8234344,14281.68626808,13998.97957416
"Lrrc8c",2458.820031,3103.24006682,3009.03999858,2694.7400432,2574.84004996,2488.03994198
"Lrrc8d",1499.52209976,2479.04944986,1553.0530029,3242.54970424,2844.9873225,657.79290844
"Lrrc8dos",6.375973,3.91331972,2.16730928,5.60623856,6.97475952,5.71183576
"Lrrc8e",0,0,0,0,0,0
"Lrrc9",149.7000045,200.26003072,248.2399716,155.26001588,249.5800679,155.88003516
"Lrrcc1",972.45248058,792.86511792,411.14101976,1358.41472732,588.94966848,1046.2505334
"Lrrd1",0,0,0,0,0,0
"Lrrfip1",458.90716856,515.61546378,671.34558134,513.77009574,364.39272672,326.33721436
"Lrrfip2",557.77811128,815.20168706,880.39725708,1489.95599586,818.71741646,1692.86679706
"Lrriq1",135.68005252,156.04004358,141.4400266,163.96001928,139.4799718,155.67996428
"Lrriq3",26.36002856,41.18,48.239954,54.72000256,61.1599644,62.35996328
"Lrriq4",0,0,0,0,0,0
"Lrrk1",256.38003494,301.92004924,278.92006162,417.199993,362.42008052,263.30007928
"Lrrk2",6029.31600416,8148.1411364,7587.9770301,5938.8814238,5810.46674888,4690.82271284
"Lrrn1",3724.320026,5079.539968,4940.179986,4508.539984,4428.679998,3878.199992
"Lrrn2",4251.67997712,4185.83344104,6378.4599242,5772.6201567,4783.2800252,3205.14002952
"Lrrn3",3572.0599777,4692.900006,4528.9000168,4655.3199926,4336.7400241,4421.9199861
"Lrrn4",21.9600337,10.1999783,18.259968,22.2599828,26.4799999,0
"Lrrn4cl",88.49998584,56.92999158,55.95001508,79.3549944,67.12989696,43.81997508
"Lrrtm1",1343.53961448,1903.43056758,2632.94803652,2006.80878624,1499.84771502,1257.21729394
